Ia,Ib,VDC,IDC,T1,T2,T3,VD,FDD,Timestamp,Ia_original,Ia_arduino,Ib_original,Ib_arduino,IDC_original,IDC_arduino,Power_DC,Power_AC,Current_Imbalance,Temp_Diff_Max,Ia_Normalized,Ib_Normalized,VDC_RateOfChange,IDC_RateOfChange,VDC_MovingAvg,IDC_MovingAvg
415.0,627.0,-17.106549364613866,508.0,11.236149293284825,11.897885669766652,13.987889390240866,-7.331378299120228,F0,262.40000000000003,-4.7165200391006845,-7.178,5.64516129032258,8.51,-0.17106549364613866,-0.296,5.063538611925704,-9.765395894428142,23.555555555555557,2.7517400969560413,24.25,-28.75,0.0,1.4799999999999995,-21.01661779081132,-0.39959999999999996
429.0,631.0,-21.994134897360684,507.0,11.48395053950884,11.81500218683243,14.325897603119131,-7.331378299120228,F0,262.5,-4.03225806451613,-6.1419999999999995,5.840664711632453,8.806,-0.21994134897360684,-0.37,8.137829912023452,-19.530791788856284,11.222222222222223,2.8419470636102915,16.599999999999998,-23.799999999999997,-48.87585532746819,-0.7400000000000001,-21.01661779081132,-0.39959999999999996
441.0,628.0,-21.994134897360684,506.0,11.071170527996799,11.81500218683243,15.689645851828061,-12.218963831867047,F0,262.6,-3.4457478005865116,-5.254,5.694037145650048,8.584,-0.26881720430107503,-0.44399999999999995,9.765395894428142,-40.689149560117265,8.31111111111111,4.618475323831262,11.833333333333334,-19.333333333333336,0.0,-0.7399999999999995,-20.039100684261957,-0.39959999999999996
451.0,621.0,-21.994134897360684,509.0,11.071170527996799,11.897885669766652,14.156756081813569,-7.331378299120228,F0,262.7,-2.9569892473118298,-4.513999999999999,5.351906158357771,8.065999999999999,-0.12218963831867047,-0.22199999999999998,4.882697947214071,-26.041055718475047,7.083333333333333,3.0855855538167702,20.333333333333332,-36.333333333333336,0.0,2.2199999999999998,-20.52785923753664,-0.3848
471.0,625.0,-26.881720430107503,506.0,11.071170527996799,11.732167610063925,14.156756081813569,-7.331378299120228,F0,262.8,-1.979472140762466,-3.034,5.547409579667644,8.362,-0.26881720430107503,-0.44399999999999995,11.93548387096773,-39.061583577712575,4.277777777777778,3.0855855538167702,6.833333333333334,-18.833333333333336,-48.87585532746819,-2.2199999999999998,-21.016617790811317,-0.3922
489.0,623.0,-12.218963831867047,507.0,11.153638149764788,11.897885669766652,14.495319892890336,-12.218963831867047,F0,262.90000000000003,-1.0997067448680342,-1.702,5.449657869012707,8.214,-0.21994134897360684,-0.37,4.521016617790807,-79.56989247311822,3.0454545454545454,3.341681743125548,4.6,-22.200000000000003,146.62756598240455,0.7399999999999995,-20.52785923753664,-0.3848
504.0,615.0,-26.881720430107503,506.0,10.90636318554425,11.81500218683243,14.072288751798851,-7.331378299120228,F0,263.0,-0.3665689149560114,-0.592,5.058651026392962,7.622,-0.26881720430107503,-0.44399999999999995,11.93548387096773,-51.539589442815206,2.336842105263158,3.1659255662546,1.3333333333333335,-17.166666666666668,-146.62756598240455,-0.7399999999999995,-21.505376344086002,-0.3922
513.0,608.0,-26.881720430107503,508.0,11.071170527996799,11.81500218683243,14.156756081813569,-2.4437927663734094,F0,263.1,0.07331378299120228,0.074,4.7165200391006845,7.103999999999999,-0.17106549364613866,-0.296,7.956989247311821,-17.54154447702833,1.9587628865979383,3.0855855538167702,-0.25,-24.0,0.0,1.4799999999999995,-21.994134897360688,-0.37739999999999996
529.0,600.0,-21.994134897360684,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,263.2,0.8553274682306933,1.258,4.325513196480939,6.512,-0.26881720430107503,-0.44399999999999995,9.765395894428142,-94.94134897360695,1.3523809523809522,3.0855855538167702,-2.8333333333333335,-14.666666666666668,48.87585532746819,-1.4799999999999995,-21.505376344086002,-0.37739999999999996
543.0,588.0,-7.331378299120228,506.0,11.732167610063925,11.81500218683243,14.495319892890336,-12.218963831867047,F0,263.3,1.539589442815248,2.294,3.7390029325513208,5.624,-0.26881720430107503,-0.44399999999999995,3.255131964809381,-96.74975562072326,0.8411214953271028,2.763152282826411,-5.166666666666667,-12.666666666666668,146.62756598240455,0.0,-20.52785923753664,-0.37739999999999996
556.0,573.0,-21.994134897360684,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,263.40000000000003,2.1749755620723343,3.256,3.0058651026392935,4.513999999999999,-0.26881720430107503,-0.44399999999999995,9.765395894428142,-94.94134897360695,0.3238095238095237,3.0855855538167702,-7.333333333333334,-10.166666666666666,-146.62756598240455,0.0,-21.016617790811317,-0.3922
576.0,554.0,-17.106549364613866,508.0,11.071170527996799,11.732167610063925,14.156756081813569,-12.218963831867047,F0,263.5,3.1524926686217025,4.736,2.077223851417398,3.1079999999999997,-0.17106549364613866,-0.296,5.063538611925704,-95.84555229716511,0.4150943396226416,3.0855855538167702,-16.0,-10.5,48.87585532746819,1.4799999999999995,-20.52785923753664,-0.3848
589.0,538.0,-21.994134897360684,508.0,11.071170527996799,11.81500218683243,14.156756081813569,-7.331378299120228,F0,263.6,3.787878787878789,5.6979999999999995,1.295210166177907,1.924,-0.17106549364613866,-0.296,6.5102639296187625,-55.87976539589438,0.9902912621359222,3.0855855538167702,-19.25,-6.5,-48.87585532746819,0.0,-20.52785923753664,-0.37
603.0,522.0,-31.76930596285432,506.0,11.071170527996799,11.897885669766652,14.156756081813569,-7.331378299120228,F0,263.7,4.472140762463344,6.734,0.513196480938416,0.74,-0.26881720430107503,-0.44399999999999995,14.105571847507317,-54.794721407624586,1.6039603960396038,3.0855855538167702,-15.166666666666668,-1.6666666666666667,-97.75171065493637,-1.4799999999999995,-21.505376344086002,-0.3922
613.0,506.0,-21.994134897360684,507.0,11.071170527996799,11.897885669766652,14.156756081813569,-12.218963831867047,F0,263.8,4.9608993157380255,7.473999999999999,-0.26881720430107503,-0.44399999999999995,-0.21994134897360684,-0.37,8.137829912023452,-85.89931573802534,2.2526315789473683,3.0855855538167702,-20.2,1.2,97.75171065493637,0.7399999999999995,-21.01661779081132,-0.3848
615.0,489.0,-21.994134897360684,506.0,11.071170527996799,11.897885669766652,14.156756081813569,-12.218963831867047,F0,263.90000000000003,5.058651026392962,7.622,-1.0997067448680342,-1.702,-0.26881720430107503,-0.44399999999999995,9.765395894428142,-72.33626588465292,3.15,3.0855855538167702,-17.166666666666668,3.8333333333333335,0.0,-0.7399999999999995,-21.994134897360684,-0.3922
622.0,473.0,-21.994134897360684,509.0,11.071170527996799,11.897885669766652,14.241292118594458,-12.218963831867047,F0,264.0,5.400782013685239,8.139999999999999,-1.8817204301075297,-2.8859999999999997,-0.12218963831867047,-0.22199999999999998,4.882697947214071,-64.19843597262945,4.197183098591549,3.1701215905976596,-36.666666666666664,13.0,0.0,2.2199999999999998,-21.505376344086002,-0.37
624.0,464.0,-31.76930596285432,505.0,11.071170527996799,11.566642462507161,14.072288751798851,-17.106549364613866,F0,264.1,5.4985337243401755,8.288,-2.3216031280547433,-3.5519999999999996,-0.3176930596285432,-0.518,16.45650048875854,-81.01661779081128,4.999999999999999,3.0011182238020524,-16.0,6.857142857142856,-97.75171065493637,-2.9600000000000004,-21.994134897360684,-0.3922
622.0,446.0,-17.106549364613866,506.0,11.071170527996799,11.81500218683243,14.156756081813569,-12.218963831867047,F0,264.2,5.400782013685239,8.139999999999999,-3.2013685239491707,-4.8839999999999995,-0.26881720430107503,-0.44399999999999995,7.595307917888555,-39.784946236559094,8.0,3.0855855538167702,-18.333333333333332,11.0,146.62756598240455,0.7400000000000007,-21.505376344086002,-0.3922
